1540892347.56258,119.240761
1540892347.66311,117.877686
1540892347.76352,118.190399
1540892347.86412,120.570366
1540892347.96433,122.337189
1540892348.06505,124.878098
1540892348.16580,125.548233
1540892348.26617,127.112595
1540892348.36678,128.552139
1540892348.46716,129.90686
1540892348.56776,131.428345
1540892348.66849,132.646194
1540892348.76883,133.333038
1540892348.86933,132.920532
1540892348.97013,131.538879
1540892349.07030,129.743439
1540892349.17092,132.15947
1540892349.27147,132.971848
1540892349.37205,133.58049
1540892349.47250,132.787216
1540892349.57309,130.427811
1540892349.67346,127.756706
1540892349.77409,124.756805
1540892349.87467,121.39402
1540892349.97525,119.004082
1540892350.07574,117.833595
1540892350.17615,117.671143
1540892350.27695,119.652679
1540892350.37728,118.788246
1540892350.47776,118.670273
1540892350.57836,117.244827
1540892350.67886,116.485764
1540892350.77931,116.103561
1540892350.87984,117.096085
1540892350.98063,118.797211
1540892351.08096,121.000053
1540892351.18139,123.218666
1540892351.28202,125.628944
1540892351.38254,128.000336
1540892351.48307,130.358948
1540892351.58356,132.473953
1540892351.68415,134.697235
1540892351.78455,136.577057
1540892351.88514,138.055267
1540892351.98585,139.328018
1540892352.08616,140.440033
1540892352.18670,141.642349
1540892352.28931,142.202164
1540892352.38788,141.67363
1540892352.48827,139.992279
1540892352.58879,139.219742
1540892352.68931,137.895828
1540892352.78981,137.372299
1540892352.89050,137.521225
1540892352.99110,137.810669
1540892353.09143,136
1540892353.19191,133.420761
1540892353.29252,130.977219
1540892353.39298,128.494049
1540892353.49352,127.005814
1540892353.59410,126.806442
1540892353.69460,126.548172
1540892353.79504,126.485367
1540892353.89557,125.72052
1540892353.99633,122.690948
1540892354.09666,120.591446
1540892354.19719,119.859169
1540892354.29786,118.046288
1540892354.39836,113.312103
1540892354.49872,108.160965
1540892354.59919,102.993355
1540892354.69990,101.084953
1540892354.80040,102.846718
1540892354.90080,98.571884
1540892355.00149,95.146996
1540892355.10216,91.207603
1540892355.20256,89.337677
1540892355.30309,90.702164
1540892355.40358,91.860481
1540892355.50395,92.712387
1540892355.60457,91.585602
1540892355.70505,88.595131
1540892355.80556,85.788185
1540892355.90611,84.258232
1540892356.00948,83.000191
1540892356.10697,80.473587
1540892356.20764,75.835976
1540892356.30805,70.485733
1540892356.40877,66.276817
1540892356.50924,64.781921
1540892356.60975,65.659248
1540892356.71027,62.50951
1540892356.81090,58.03463
1540892356.91135,55.685905
1540892357.01189,55.987152
1540892357.11255,57.789978
1540892357.21294,59.872559
1540892357.31344,58.662254
1540892357.41408,54.737465
1540892357.51443,55.137066
1540892357.61510,54.346657
1540892357.71560,53.472057
1540892357.81599,51.617405
1540892357.91661,49.117542
1540892358.01714,46.301617
1540892358.11781,42.130684
1540892358.21803,37.524975
1540892358.31877,39.971172
1540892358.41928,36.938198
1540892358.51981,33.209457
1540892358.62032,29.82021
1540892358.72093,27.692543
1540892358.82124,27.452929
1540892358.92177,28.457253
1540892359.02237,29.117073
1540892359.12302,30.011858
1540892359.22334,31.927536
1540892359.32396,29.756624
1540892359.42445,29.174549
1540892359.52495,25.856728
1540892359.62550,24.749643
1540892359.72602,22.350975
1540892359.82651,17.674395
1540892359.92720,13.691339
1540892360.02765,8.928363
1540892360.12817,9.77858
1540892360.22866,5.665719
1540892360.32924,359.637939
1540892360.42972,355.75177
1540892360.53034,353.835419
1540892360.63074,354.03186
1540892360.73128,355.830231
1540892360.83191,356.699554
1540892360.93238,358.108826
1540892361.03291,358.023682
1540892361.13380,354.402008
1540892361.23394,353.639221
1540892361.33449,350.7005
1540892361.43494,348.937042
1540892361.53548,345.658966
1540892361.63592,340.501984
1540892361.73648,334.880615
1540892361.83708,331.196381
1540892361.93756,330.613678
1540892362.03816,324.085846
1540892362.13890,319.819031
1540892362.23925,316.369141
1540892362.33972,312.870483
1540892362.44008,310.652191
1540892362.54081,309.341888
1540892362.64098,307.817108
1540892362.74181,307.603973
1540892362.84205,307.803589
1540892362.94282,309.45105
1540892363.04324,311.028687
1540892363.14409,309.517181
1540892363.24430,308.554352
1540892363.34503,304.944489
1540892363.44553,303.321655
1540892363.54591,303.353668
1540892363.64665,305.431549
1540892363.74692,308.456543
1540892363.84752,311.470581
1540892363.94801,314.538574
1540892364.04851,317.044556
1540892364.14944,318.82251
1540892364.24997,319.820862
1540892364.35015,320.271576
1540892364.45070,319.887756
1540892364.55119,317.918121
1540892364.65170,316.806793
1540892364.75223,316.487732
1540892364.85285,316.601105
1540892364.95329,315.503723
1540892365.05385,313.558197
1540892365.15434,310.293182
1540892365.25494,306.979706
1540892365.35546,304.008392
1540892365.45584,301.579224
1540892365.55659,299.475891
1540892365.65694,298.143829
1540892365.75760,297.680695
1540892365.85806,299.274963
1540892365.95828,299.928192
1540892366.05912,300.563202
1540892366.15971,298.481171
1540892366.26026,297.163635
1540892366.36068,296.858215
1540892366.46115,297.836792
1540892366.56249,299.152496
1540892366.66214,300.893616
1540892366.76268,302.254608
1540892366.86325,303.826294
1540892366.96370,305.727997
1540892367.06418,308.237488
1540892367.16478,311.132141
1540892367.26550,313.077911
1540892367.36585,313.754181
1540892367.46636,312.442078
1540892367.56694,313.437347
1540892367.66744,313.904449
1540892367.76792,313.91626
1540892367.86854,313.866516
1540892367.96903,312.796204
1540892368.06946,310.289886
1540892368.17013,307.506744
1540892368.27077,304.969543
1540892368.37125,303.131836
1540892368.47148,301.930267
1540892368.57214,301.995148
1540892368.67264,303.799927
1540892368.77332,302.595703
1540892368.87368,302.184235
1540892368.97429,299.999756
1540892369.07479,297.648499
1540892369.17545,296.775574
1540892369.27619,296.900299
1540892369.37649,298.290039
1540892369.47684,300.496185
1540892369.57737,302.935059
1540892369.67786,305.236084
1540892369.77847,307.469147
1540892369.87900,309.61319
1540892369.97958,310.750366
1540892370.08001,309.834656
1540892370.18061,306.557068
1540892370.28123,306.064331
1540892370.38170,305.52533
1540892370.48213,306.418945
1540892370.58260,306.717682
1540892370.68315,304.538116
1540892370.78367,300.929108
1540892370.88423,298.006653
1540892370.98501,295.701874
1540892371.08525,294.631042
1540892371.18592,293.281921
1540892371.28650,288.719116
1540892371.38680,285.82486
1540892371.48710,282.635742
1540892371.58811,280.503265
1540892371.68848,275.376312
1540892371.78895,267.52948
1540892371.88953,258.545715
1540892371.98996,259.026062
1540892372.09042,256.018311
1540892372.19125,252.164703
1540892372.29185,248.771652
1540892372.39204,247.190552
1540892372.49258,246.950912
1540892372.59312,247.406433
1540892372.69353,247.602112
1540892372.79452,250.932922
1540892372.89471,252.769196
1540892372.99505,247.923843
1540892373.09575,245.099976
1540892373.19622,242.842987
1540892373.29712,240.935608
1540892373.39739,237.893539
1540892373.49788,233.276215
1540892373.59837,227.714615
1540892373.69861,223.290756
1540892373.79949,221.477524
1540892373.89992,221.194016
1540892374.00047,217.910965
1540892374.10098,216.424316
1540892374.20147,214.84433
1540892374.30214,216.060059
1540892374.40273,219.47699
1540892374.50311,223.194611
1540892374.60357,225.411194
1540892374.70410,225.111023
1540892374.80476,219.585831
1540892374.90507,217.022202
1540892375.00582,214.633774
1540892375.10625,211.717941
1540892375.20688,210.028214
1540892375.30731,208.294174
1540892375.40799,203.829041
1540892375.50827,199.53096
1540892375.60890,199.016846
1540892375.70939,194.74881
1540892375.80990,191.042206
1540892375.91041,187.936279
1540892376.01086,188.558884
1540892376.11154,189.576202
1540892376.21203,189.3526
1540892376.31269,190.147995
1540892376.41329,185.79155
1540892376.51346,184.654602
1540892376.61407,182.583054
1540892376.71460,181.270966
1540892376.81512,177.487259
1540892376.91570,171.328049
1540892377.01614,165.074829
1540892377.11664,161.447037
1540892377.21721,160.813156
1540892377.31779,157.405518
1540892377.41850,155.74115
1540892377.51894,152.7845
1540892377.61942,151.797302
1540892377.71989,151.803375
1540892377.82035,151.856522
1540892377.92092,151.371811
1540892378.02142,153.115173
1540892378.12198,156.128586
1540892378.22249,151.585754
1540892378.32306,149.255783
1540892378.42337,145.813965
1540892378.52412,143.759232
1540892378.62458,139.395111
1540892378.72509,134.006012
1540892378.82571,129.489746
1540892378.92626,126.144089
1540892379.02672,126.104172
1540892379.12722,122.798744
1540892379.22766,120.875839
1540892379.32829,117.760239
1540892379.42911,116.2593
1540892379.52934,115.121819
1540892379.62983,115.26062
1540892379.73041,114.813759
1540892379.83092,114.650543
1540892379.93438,116.299515
1540892380.03192,119.359344
1540892380.13259,119.973175
1540892380.23293,118.204399
1540892380.33354,114.906456
1540892380.43435,113.819176
1540892380.53462,114.433823
1540892380.63527,117.70681
1540892380.73560,121.670532
1540892380.83616,124.265198
1540892380.93663,126.9655
1540892381.03715,128.878036
1540892381.13776,130.637955
1540892381.23830,131.66095
1540892381.33880,130.980713
1540892381.43977,128.267792
1540892381.53974,127.687546
1540892381.64031,125.93045
1540892381.74076,125.864777
1540892381.84151,126.182541
1540892381.94196,125.585007
1540892382.04235,123.36953
1540892382.14294,120.800369
1540892382.24349,118.270058
1540892382.34398,116.128365
1540892382.44445,114.553902
1540892382.54543,114.140709
1540892382.64559,116.563614
1540892382.74610,118.33345
1540892382.84660,118.1315
1540892382.94712,116.981392
1540892383.04775,116.102402
1540892383.14855,115.331383
1540892383.24873,115.699501
1540892383.34960,117.06958
1540892383.44993,118.77269
1540892383.55024,120.948006
1540892383.65071,123.649773
1540892383.75133,126.026024
1540892383.85191,127.910637
1540892383.95239,128.651596
1540892384.05288,127.137741
1540892384.15347,127.103172
1540892384.25396,127.525383
1540892384.35451,129.353745
1540892384.45500,130.711868
1540892384.55563,131.206467
1540892384.65607,129.1315
1540892384.75656,125.698051
1540892384.85709,122.346848
1540892384.95761,119.200752
1540892385.05819,116.390839
1540892385.15861,114.90229
1540892385.25918,115.614807
1540892385.35973,118.222527
1540892385.46024,117.449944
1540892385.56081,116.368683
1540892385.66129,115.057518
1540892385.76180,113.848854
1540892385.86216,113.791435
1540892385.96284,116.258057
1540892386.06331,119.346672
1540892386.16405,122.373375
1540892386.26444,125.296501
1540892386.36490,127.897522
1540892386.46550,129.535019
1540892386.56625,129.050095
